pred,kWh,p,q,P,Q
3994492.1181703582,4156978.9717500005,17,0,0,0
4190173.723763965,4339583.2325,17,0,0,0
4389020.344928212,4466133.7065,17,0,0,0
4710215.750572152,4773891.970125,17,0,0,0
4935383.356341168,4969899.48325,17,0,0,0
5081936.383346006,5066710.858750001,17,0,0,0
5115946.716859676,5125126.4473749995,17,0,0,0
4988661.626891062,5064822.776374999,17,0,0,0
4867429.540708289,5053556.040125,17,0,0,0
4830274.588118553,5048830.934125001,17,0,0,0
4771660.594897956,5076739.144125,17,0,0,0
4761020.573553152,5016965.095875,17,0,0,0
4896512.688552186,5110752.223250001,17,0,0,0
5077367.157629438,5257338.5655,17,0,0,0
5099706.378635608,5307888.554125,17,0,0,0
4970888.63745264,5195769.6835,17,0,0,0
4946695.862319723,5111028.345875001,17,0,0,0
5005933.621680215,5108590.864999999,17,0,0,0
4765977.978813641,4867857.30975,17,0,0,0
4527420.468172446,4649082.706,17,0,0,0
4372352.885873109,4496306.178749999,17,0,0,0
4173707.3775112927,4291509.418625,17,0,0,0
3961267.711115673,4088522.701,17,0,0,0
3770191.236224182,3918493.262125,17,0,0,0
3700883.7929251865,3871047.5311249997,17,0,0,0
3736567.54106158,3900015.8723750003,17,0,0,0
3821209.720093444,3935894.1955,17,0,0,0
4012193.8822164536,4118881.0947499997,17,0,0,0
4200876.144632593,4337890.58275,17,0,0,0
4302613.589202866,4475136.3209999995,17,0,0,0
4406793.283688672,4607559.385375001,17,0,0,0
4433281.36982625,4617429.54175,17,0,0,0
4295879.505866595,4480606.085124999,17,0,0,0
4214379.677258663,4370081.017625,17,0,0,0
4207847.126687661,4314351.748125,17,0,0,0
4334387.332779013,4378725.695125,17,0,0,0
4532197.6196656525,4642712.505249999,17,0,0,0
4751633.542031467,4926408.176750001,17,0,0,0
4807572.097772136,5002264.178875,17,0,0,0
4741608.770023055,4932098.2088750005,17,0,0,0
4749710.902835846,4969114.5375,17,0,0,0
4797018.265719488,5026703.961999999,17,0,0,0
4434507.826000795,4740953.067625,17,0,0,0
4394462.000604965,4509977.483,17,0,0,0
4237155.858252227,4344101.557875,17,0,0,0
4169779.1389193833,4268221.936125,17,0,0,0
4033919.6427494586,4115621.680625,17,0,0,0
3978647.8103295714,4091970.596,17,0,0,0
4311902.338629149,4495895.66975,17,0,0,0
5032998.332035385,5132350.337499999,17,0,0,0
5802726.966272309,5757966.805375,17,0,0,0
6221935.257248715,6136977.454875,17,0,0,0
6262771.649471156,6211328.389625,17,0,0,0
6336842.249506429,6259694.28975,17,0,0,0
6427681.038355447,6366849.826249999,17,0,0,0
6087139.268696748,6056920.087,17,0,0,0
6113318.926880337,6084691.1655,17,0,0,0
6010028.734640442,6004455.930125,17,0,0,0
5940632.7339742035,5968570.725125,17,0,0,0
5869464.47928334,5913331.408124999,17,0,0,0
5838786.458622992,5883890.1435,17,0,0,0
5908894.841764979,5977115.752125001,17,0,0,0
5797691.701793477,5868855.24425,17,0,0,0
5665455.108587585,5657259.834125,17,0,0,0
5545169.970448598,5540651.919375,17,0,0,0
5488625.75054802,5440719.978499999,17,0,0,0
5102398.421406835,5096746.6606250005,17,0,0,0
4682159.543047436,4838240.982000001,17,0,0,0
4496550.234734014,4686061.755875,17,0,0,0
4340116.902378261,4555571.020125,17,0,0,0
4141511.8487069085,4386487.333625,17,0,0,0
3995898.7715464756,4256010.526,17,0,0,0
4272633.751968838,4612742.59575,17,0,0,0
4982476.001501277,5186234.0525,17,0,0,0
5684354.584901474,5781241.122375,17,0,0,0
6049324.7258524075,6102700.032875,17,0,0,0
6144185.172210053,6129193.894625,17,0,0,0
6266864.249362931,6226190.41175,17,0,0,0
6331079.234684959,6327577.55325,17,0,0,0
6061021.035531655,6217231.614,17,0,0,0
6121347.12838237,6614938.3165,17,0,0,0
6084222.548376344,6557036.403125,17,0,0,0
6005626.722552739,6402784.386125,17,0,0,0
5922008.77683723,6144799.605125,17,0,0,0
5886953.772763707,6022492.2195,17,0,0,0
5992040.896340929,6086214.345124999,17,0,0,0
5873798.889908671,5937280.70925,17,0,0,0
5670370.311824642,5744424.979125001,17,0,0,0
5441645.791114651,5661940.142375,17,0,0,0
5166738.1458225325,5568500.7605,17,0,0,0
4785284.038380779,5159889.477624999,17,0,0,0
4729512.83333607,4886718.6049999995,17,0,0,0
4460747.032502562,4708537.462874999,17,0,0,0
4505037.619354837,4603508.591125,17,0,0,0
4319604.331816062,4429618.204625,17,0,0,0
4233111.900348917,4307352.475,17,0,0,0
4584774.761101529,4658534.36575,17,0,0,0
5331227.16032967,5261999.6334999995,17,0,0,0
6020794.598490745,5931463.499375001,17,0,0,0
6325078.219890423,6314897.064875,17,0,0,0
6450422.114211723,6372642.860625,17,0,0,0
6636142.714215487,6466993.87175,17,0,0,0
6810048.93108701,6572126.208249999,17,0,0,0
6548549.365544118,6277868.755,17,0,0,0
6647888.729988582,6231375.131500001,17,0,0,0
6514668.007781751,6121010.074125,17,0,0,0
6417781.409656629,6028885.437124999,17,0,0,0
6390061.189864077,5958849.366125001,17,0,0,0
6298276.718250185,6008374.6245,17,0,0,0
6334333.170439832,5972195.897125,17,0,0,0
6097037.460656941,5843581.186249999,17,0,0,0
5785985.974625215,5628884.804125,17,0,0,0
5563045.764352731,5575111.905375,17,0,0,0
5459602.379317619,5517896.666499999,17,0,0,0
5082298.952668376,5103903.873625001,17,0,0,0
4718719.563273236,4866331.739,17,0,0,0
4518493.632388085,4663181.347875,17,0,0,0
4440505.894724324,4533793.328125,17,0,0,0
4245080.271806315,4353768.144625001,17,0,0,0
4071555.126454577,4231817.609,17,0,0,0
4309035.418090761,4512756.26275,17,0,0,0
4955618.53626585,5134801.5075,17,0,0,0
5628571.731261902,5741850.151375,17,0,0,0
6036516.170695253,6052433.766875,17,0,0,0
5995393.118221454,6044597.344625001,17,0,0,0
6053203.75985539,6083688.39275,17,0,0,0
6150617.602725729,6125680.276250001,17,0,0,0
5767845.22486677,5837873.194,17,0,0,0
5799197.734190777,5845215.6545,17,0,0,0
5674716.9743921235,5766491.752125,17,0,0,0
5557998.683392696,5689783.077125,17,0,0,0
5535554.0561141595,5694165.388125,17,0,0,0
5532553.868401982,5708664.9675,17,0,0,0
5584782.868194602,5796374.847124999,17,0,0,0
5523929.643604547,5694308.84725,17,0,0,0
5373176.535171211,5552345.140125,17,0,0,0
5284972.7791516185,5488427.429375,17,0,0,0
5201428.578442633,5399016.4305,17,0,0,0
4842989.359498784,5040863.366625,17,0,0,0
4613486.98332414,4803048.9120000005,17,0,0,0
4420315.045207858,4626129.610874999,17,0,0,0
4261531.279457375,4488614.233124999,17,0,0,0
4073170.6733139306,4318441.419625,17,0,0,0
3942286.647274047,4186184.0519999997,17,0,0,0
4199159.205881417,4452342.95275,17,0,0,0
4805551.04955858,5030175.260500001,17,0,0,0
5397427.176238507,5698624.089375,17,0,0,0
5686974.393903345,6111271.679874999,17,0,0,0
5766582.19545804,6199645.8936250005,17,0,0,0
5842117.538859636,6363770.1077499995,17,0,0,0
5928633.489180982,6407048.137250001,17,0,0,0
5665445.9637103975,6056087.959000001,17,0,0,0
5647824.332776234,5907754.1035,17,0,0,0
5579587.103048608,5772640.505125,17,0,0,0
5481610.994228303,5679076.828125,17,0,0,0
5323135.844130933,5591415.482124999,17,0,0,0
5392542.126311839,5607067.9665,17,0,0,0
5470189.211795017,5649459.850125,17,0,0,0
5383683.415029973,5513202.33125,17,0,0,0
5191119.51739195,5330141.221125,17,0,0,0
5035070.698115751,5221543.420375001,17,0,0,0
4971937.238192081,5145644.1885,17,0,0,0
4661636.690912455,4870804.537625,17,0,0,0
4543853.159248203,4682545.364,17,0,0,0
4409549.720322654,4523004.196374999,17,0,0,0
4188193.127549663,4375085.114375,17,0,0,0
3975095.69863905,4180718.943875,17,0,0,0
3779080.3563048393,3970520.6085,17,0,0,0
3812235.4448983967,4005197.48575,17,0,0,0
3994753.611654386,4145745.5415,17,0,0,0
4126452.2325864136,4283440.0035,17,0,0,0
4425381.769753203,4526781.079125,17,0,0,0
4613109.440421686,4700417.66625,17,0,0,0
4697101.938878864,4780219.24675,17,0,0,0
4730468.076866835,4829333.092375,17,0,0,0
4650766.109080985,4733462.996375,17,0,0,0
4613407.850391179,4648173.390125,17,0,0,0
4558073.35556002,4556306.796125,17,0,0,0
4567459.374169096,4529854.144125,17,0,0,0
4480022.936388895,4537015.901875,17,0,0,0
4576764.995209411,4674110.98525,17,0,0,0
4714492.11877954,4800399.7495,17,0,0,0
4761165.344304755,4777901.215125,17,0,0,0
4651720.338314876,4735674.692500001,17,0,0,0
4563645.537664562,4751738.761875,17,0,0,0
4567843.213181943,4770107.438,17,0,0,0
4323960.246933818,4527260.34975,17,0,0,0
4183067.184449941,4340521.213,17,0,0,0
4021592.1593194753,4182961.65875,17,0,0,0
3832359.2965503186,4085534.676625,17,0,0,0
3622456.848105952,3908085.645,17,0,0,0
3446421.947765574,3730732.4801250002,17,0,0,0
3382987.8821488917,3696704.799125,17,0,0,0
3395003.910791561,3735841.032375,17,0,0,0
3425035.6928211004,3786086.5245,17,0,0,0
3588382.5538473427,3964674.0747499997,17,0,0,0
3814263.827824548,4120397.45775,17,0,0,0
3963566.1490956545,4208962.41,17,0,0,0
4110452.323789552,4269867.006375,17,0,0,0
4118859.211863339,4268313.46675,17,0,0,0
4009983.4846221954,4169317.916125,17,0,0,0
3897703.4408581555,4138602.4156250004,17,0,0,0
3887779.3259230405,4145276.771125,17,0,0,0
3977882.372655794,4241897.158125,17,0,0,0
4265075.663525522,4488857.57125,17,0,0,0
4584492.8213633895,4748043.02475,17,0,0,0
4679142.610534534,4797141.048875,17,0,0,0
4638579.948580742,4740383.252875,17,0,0,0
4695099.727590501,4791522.5625,17,0,0,0
4762029.457743868,4804920.973,17,0,0,0
4478071.968367815,4520847.124625,17,0,0,0
4184636.0447455645,4324792.075,17,0,0,0
4037935.4522978663,4198496.652875,17,0,0,0
3946637.8555239886,4136686.577125,17,0,0,0
3805921.1333959997,4026720.543625,17,0,0,0
3783984.850491002,3950246.017,17,0,0,0
4198383.41460523,4233063.54875,17,0,0,0
4844391.262528673,4871177.4815,17,0,0,0
5490335.941513449,5515412.883375,17,0,0,0
5871939.389486715,5908353.289875,17,0,0,0
5954676.481877625,6096210.312625,17,0,0,0
6007404.9286081195,6121954.27575,17,0,0,0
6122598.282363981,6319917.00325,17,0,0,0
5804968.744909823,6165324.472,17,0,0,0
5795974.253948092,6099470.6674999995,17,0,0,0
5723847.496238664,5871897.707125,17,0,0,0
5713741.652876526,5891306.818125,17,0,0,0
5608032.284265965,5812961.856125,17,0,0,0
5569102.652184829,5700737.5215,17,0,0,0
5635114.400388911,5738895.118125,17,0,0,0
5508875.295292407,5489416.55525,17,0,0,0
5268560.452415973,5263294.811125,17,0,0,0
5132026.083826005,5181710.526375,17,0,0,0
5027261.048322409,5085796.124500001,17,0,0,0
4676747.814960927,4767059.5126249995,17,0,0,0
4375984.411094546,4571529.120999999,17,0,0,0
4242084.758867532,4406476.544875,17,0,0,0
4154791.5789394677,4286943.241125001,17,0,0,0
3993442.337492019,4134516.9606250003,17,0,0,0
3897206.039879814,4013729.7860000003,17,0,0,0
4269399.808871776,4286490.930749999,17,0,0,0
4856766.730924681,4872612.3205,17,0,0,0
5461016.924501151,5414125.940375,17,0,0,0
5776052.610593423,5754333.515875,17,0,0,0
5800476.848287806,5767702.7006250005,17,0,0,0
5871353.442167044,5880719.75275,17,0,0,0
5952167.131659374,6002301.603250001,17,0,0,0
5819511.044919476,5720554.583000001,17,0,0,0
6177182.218369588,5664446.6565000005,17,0,0,0
6083464.705127716,5588953.177125,17,0,0,0
5906149.822024822,5536642.6431249995,17,0,0,0
5665130.253627732,5446274.262125,17,0,0,0
5547506.961707547,5432292.8055,17,0,0,0
5579099.513702214,5572966.519125,17,0,0,0
5444154.776312634,5412674.94525,17,0,0,0
5241452.722969651,5194388.004125,17,0,0,0
5163531.919982344,5101317.888374999,17,0,0,0
5076049.9639442265,4992409.4555,17,0,0,0
4666999.742406994,4697092.574624999,17,0,0,0
4338632.63495104,4500753.881000001,17,0,0,0
4181639.7743109614,4360820.093875,17,0,0,0
3945856.0370509923,4241018.025125,17,0,0,0
3759772.7244992107,4122051.851625,17,0,0,0
3612122.1214754134,4003620.742,17,0,0,0
3916808.6471663713,4279814.78575,17,0,0,0
4460605.107650563,4834370.7625,17,0,0,0
5087783.95227021,5365772.509375,17,0,0,0
5433993.990801096,5700402.143875,17,0,0,0
5480334.003149405,5788134.432625,17,0,0,0
5581511.526058227,5904827.92875,17,0,0,0
5680458.80989489,5976908.5512500005,17,0,0,0
5374082.954716742,5685088.333000001,17,0,0,0
5312400.598328993,5614081.3765,17,0,0,0
5153090.354008019,5465416.562125,17,0,0,0
5065055.926267147,5334870.026125,17,0,0,0
5021207.520276025,5289613.705125,17,0,0,0
5096288.97799252,5304546.2535,17,0,0,0
5071152.455361053,5339929.405125,17,0,0,0
4960307.953749776,5225678.0792499995,17,0,0,0
4771715.859913364,5117566.622125,17,0,0,0
4733688.416437656,5109499.886375,17,0,0,0
4686894.035956889,5053441.8975,17,0,0,0
4276519.743066654,4745899.177625,17,0,0,0
4395573.740805551,4534899.534,17,0,0,0
4183073.4128885716,4396440.639875,17,0,0,0
4009111.712101072,4277111.502125,17,0,0,0
3793005.405911267,4148205.2126249997,17,0,0,0
3646136.844901815,4031823.687,17,0,0,0
3898395.5181177408,4304518.92675,17,0,0,0
4493521.623511642,4825569.4715,17,0,0,0
5084821.741756439,5275615.807375001,17,0,0,0
5370351.7970448285,5584694.078875,17,0,0,0
5363900.680959687,5605663.983625,17,0,0,0
5402741.4476244,5652118.43575,17,0,0,0
5448808.862583697,5675271.61725,17,0,0,0
5166002.208310366,5402126.727,17,0,0,0
5185853.163850218,5383609.831499999,17,0,0,0
5129292.083564147,5260749.976125,17,0,0,0
5097147.430102646,5170253.095125,17,0,0,0
5092406.733242676,5125560.425125,17,0,0,0
5136646.0253882855,5156160.0975,17,0,0,0
5248167.535378665,5261008.757125,17,0,0,0
5164333.933023468,5236460.76125,17,0,0,0
5049210.619519815,5148426.884125,17,0,0,0
4995735.4578125775,5109493.6523750005,17,0,0,0
4915041.669286981,5060341.8905,17,0,0,0
4560005.381583363,4741518.094625,17,0,0,0
4384367.742411464,4549448.086,17,0,0,0
4221556.118019491,4376907.656874999,17,0,0,0
4109607.1332182586,4252469.543125,17,0,0,0
3937174.8049610853,4095948.080625,17,0,0,0
3798197.3312154114,3988709.333,17,0,0,0
4064185.8497944623,4215937.04875,17,0,0,0
4633139.195188418,4725632.854499999,17,0,0,0
5284116.125823617,5190040.326375,17,0,0,0
5694484.830610707,5488061.576875,17,0,0,0
5773296.534986168,5592456.653625,17,0,0,0
5944249.466251537,5684730.42875,17,0,0,0
5980850.958482131,5789480.752250001,17,0,0,0
5645812.383118123,5673097.732,17,0,0,0
5520200.50454931,5659250.9115,17,0,0,0
5429486.43008101,5511271.943125,17,0,0,0
5351584.277717695,5403262.6151250005,17,0,0,0
5273323.202907339,5430470.117125,17,0,0,0
5308328.512056172,5533807.0715,17,0,0,0
5382413.648472309,5493848.347125,17,0,0,0
5270988.393391058,5319640.25425,17,0,0,0
5097291.55450049,5150665.986125,17,0,0,0
4998127.434334964,5064874.746375,17,0,0,0
4937911.872229263,5009416.3604999995,17,0,0,0
4667526.585811004,4759587.313625,17,0,0,0
4411499.628696874,4588547.502,17,0,0,0
4217565.81026271,4419459.161375,17,0,0,0
4035553.0480871797,4261557.001375,17,0,0,0
3825786.9691836834,4058716.3148749997,17,0,0,0
3595068.154194489,3852216.9354999997,17,0,0,0
3628800.924548,3899123.2377500003,17,0,0,0
3780626.617689699,4084562.0725,17,0,0,0
3919230.4323960394,4226564.0505,17,0,0,0
4173486.235462621,4471555.100125,17,0,0,0
4368449.908133566,4675061.25825,17,0,0,0
4469356.491639867,4796890.51475,17,0,0,0
4519275.56810151,4885781.102375,17,0,0,0
4425994.052457646,4899639.225375,17,0,0,0
4323332.080772907,4968355.9961250005,17,0,0,0
4301486.200999036,5062027.573125,17,0,0,0
4287318.577744588,5032312.042125001,17,0,0,0
4305277.065630496,4965940.854875,17,0,0,0
4424487.035210848,5041589.53225,17,0,0,0
4518228.46954298,5095620.9415,17,0,0,0
4473297.9338223785,4963268.562125,17,0,0,0
4402855.503875017,4785805.5535,17,0,0,0
4396793.840451896,4700163.989875,17,0,0,0
4401794.998529166,4626285.336999999,17,0,0,0
4157921.746704489,4399882.72575,17,0,0,0
4066002.955297917,4240988.282,17,0,0,0
3908008.7967662513,4098422.00175,17,0,0,0
3822409.2562395483,4005131.1006250004,17,0,0,0
3676481.2330174297,3841099.411,17,0,0,0
3538622.544531539,3648339.916125,17,0,0,0
3553293.9587180614,3628974.9221250005,17,0,0,0
3652177.998165101,3655982.9593749996,17,0,0,0
3760858.391138479,3740893.3215,17,0,0,0
3987459.950159833,3932553.60575,17,0,0,0
4183477.4146878123,4128506.6987499995,17,0,0,0
4287525.273388386,4249961.938,17,0,0,0
4339532.591497943,4331108.847375001,17,0,0,0
4321497.157785162,4272372.04375,17,0,0,0
4173956.447569117,4044143.011125,17,0,0,0
4122561.5282411724,3878277.321625,17,0,0,0
4083754.543237269,3827009.9821249996,17,0,0,0
4144024.0040174425,3911229.888125,17,0,0,0
4355545.0802579075,4164222.08625,17,0,0,0
4588031.868987128,4432917.90475,17,0,0,0
4605455.469939634,4537475.4818750005,17,0,0,0
4526193.855100781,4543403.722875,17,0,0,0
4558065.342652053,4599991.9425,17,0,0,0
4567464.826632947,4589679.215,17,0,0,0
4281804.122608975,4306162.957625,17,0,0,0
3965856.5790861845,4118935.4000000004,17,0,0,0
3855740.2241117954,3989702.991875,17,0,0,0
3830376.4701102525,3936591.4711249997,17,0,0,0
3717344.174224511,3809664.630625,17,0,0,0
3638480.411710307,3723286.1199999996,17,0,0,0
3905625.0219640285,3934341.3447499997,17,0,0,0
4527955.181661844,4360574.6225000005,17,0,0,0
5140808.453625664,4635576.460375,17,0,0,0
5512252.272704273,4914515.167874999,17,0,0,0
5688729.916143373,5037780.386625,17,0,0,0
5694422.644257426,5085548.88875,17,0,0,0
5878977.629486188,5104484.71725,17,0,0,0
5717784.071794033,4895089.755,17,0,0,0
5679865.173806444,4815599.2285,17,0,0,0
5472671.320386335,4770857.000125,17,0,0,0
5475789.839140385,4772692.709125,17,0,0,0
5442001.639236912,4795765.426125001,17,0,0,0
5354932.232497677,4906484.9275,17,0,0,0
5424218.175209805,5015210.046125,17,0,0,0
5193966.588495865,4890407.05525,17,0,0,0
4997795.315003425,4815500.215125,17,0,0,0
4938210.795360446,4809902.687375,17,0,0,0
4851728.96522367,4785170.1245,17,0,0,0
4539347.122463331,4553175.110625,17,0,0,0
4982673.7056954615,4992377.298,18,0,0,0
4801021.233845435,4781911.091375001,18,0,0,0
4679502.121409044,4645118.083374999,18,0,0,0
4503948.674020998,4447286.931875001,18,0,0,0
4324825.334935319,4221513.2945,18,0,0,0
4365045.067989267,4275782.98675,18,0,0,0
4595828.846600816,4442472.4065000005,18,0,0,0
4780945.656154729,4628467.8065,18,0,0,0
5087375.234398928,4891606.903124999,18,0,0,0
5321009.533564612,5078900.5622499995,18,0,0,0
5391321.910949193,5133744.50375,18,0,0,0
5419344.389959678,5228612.564375,18,0,0,0
5338966.542894557,5192377.946375,18,0,0,0
5211352.557530858,5070856.218125,18,0,0,0
5086928.535585217,5059528.241125,18,0,0,0
4963316.777195476,5024532.1431249995,18,0,0,0
4985457.730810855,5084404.780875,18,0,0,0
5089016.971105263,5193279.17925,18,0,0,0
5227435.831276789,5285534.4415,18,0,0,0
5204046.606619142,5231946.739125,18,0,0,0
5154405.2061621435,5102613.2715,18,0,0,0
5117632.276494298,5014024.263875,18,0,0,0
5204912.702005781,5019488.309,18,0,0,0
4977268.033052251,4792773.51675,18,0,0,0
4530915.91662281,4588989.187999999,18,0,0,0
4378970.73344592,4471721.92175,18,0,0,0
4252404.673395306,4321234.912625,18,0,0,0
4093210.730613962,4126455.9790000003,18,0,0,0
3909000.4540330246,3931752.433125,18,0,0,0
3845052.0764302835,3857963.219125,18,0,0,0
3941917.980542846,3917679.9483749997,18,0,0,0
4024693.625070229,4073717.6975000002,18,0,0,0
4269712.347334042,4331445.649750001,18,0,0,0
4503587.009371273,4594054.70975,18,0,0,0
4602818.890564356,4715863.998,18,0,0,0
4671930.213391062,4846766.171375001,18,0,0,0
4615241.073908135,4809639.10775,18,0,0,0
4488285.827575058,4617898.736125,18,0,0,0
4282969.690120906,4535643.349625,18,0,0,0
4306334.421513513,4535184.203125,18,0,0,0
4367301.851600587,4566927.933125,18,0,0,0
4629672.727511812,4777017.23025,18,0,0,0
4914198.104306404,5028645.63275,18,0,0,0
5016160.20305657,5059314.291875,18,0,0,0
5031649.702075332,5044363.519875,18,0,0,0
5023236.041566696,5012898.9125,18,0,0,0
5058398.554732617,5050708.621,18,0,0,0
4740468.547165815,4761913.497625,18,0,0,0
4496151.644907691,4531579.652999999,18,0,0,0
4360220.155653566,4411999.596875,18,0,0,0
4307384.14467071,4333519.314125,18,0,0,0
4250395.539513119,4204024.322625,18,0,0,0
4218240.850233197,4128770.867,18,0,0,0
4572226.719952285,4465603.84675,18,0,0,0
5348796.0291292295,5238514.2405,18,0,0,0
6060164.699125901,5975573.137375,18,0,0,0
6504959.817034185,6330126.298874999,18,0,0,0
6578854.378205948,6339004.248625001,18,0,0,0
6661280.801271882,6451519.0967500005,18,0,0,0
6813741.652765095,6659334.7042499995,18,0,0,0
6481230.356486864,6297372.454,18,0,0,0
6524058.320436716,6263059.0505,18,0,0,0
6413011.207784422,6126278.593125001,18,0,0,0
6238834.684839815,6012249.762124999,18,0,0,0
