loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/p,config/q,config/P,config/Q,config/d,config/D,logdir
238694.59217721378,1730742912,,False,1,7fada7e1,2024-11-04_18-55-12,500.8313250541687,500.8313250541687,34484,MW-PRD-197955,127.0.0.1,500.8313250541687,1,7,0,0,1,1,1,7fada7e1
216854.2617753654,1730742698,,False,1,f42a555d,2024-11-04_18-51-38,32.668543577194214,32.668543577194214,6608,MW-PRD-197955,127.0.0.1,32.668543577194214,1,5,0,0,0,1,1,f42a555d
221774.27580424937,1730742742,,False,1,a50c5d47,2024-11-04_18-52-22,38.79706931114197,38.79706931114197,20692,MW-PRD-197955,127.0.0.1,38.79706931114197,1,7,1,0,0,1,1,a50c5d47
211396.78278908384,1730742784,,False,1,b252f63b,2024-11-04_18-53-04,37.10255980491638,37.10255980491638,31832,MW-PRD-197955,127.0.0.1,37.10255980491638,1,7,0,0,0,1,1,b252f63b
245974.74097342312,1730743333,,False,1,a1727395,2024-11-04_19-02-13,543.7917814254761,543.7917814254761,39140,MW-PRD-197955,127.0.0.1,543.7917814254761,1,7,2,0,1,1,1,a1727395
221306.36850600422,1730742838,,False,1,8460064c,2024-11-04_18-53-58,44.076133012771606,44.076133012771606,35784,MW-PRD-197955,127.0.0.1,44.076133012771606,1,9,2,0,0,1,1,8460064c
221774.27580424937,1730742877,,False,1,8c127fb1,2024-11-04_18-54-37,37.46853017807007,37.46853017807007,37664,MW-PRD-197955,127.0.0.1,37.46853017807007,1,7,1,0,0,1,1,8c127fb1
223666.22559323412,1730742883,,False,1,b99f428e,2024-11-04_18-54-43,39.61602807044983,39.61602807044983,23836,MW-PRD-197955,127.0.0.1,39.61602807044983,1,8,1,0,0,1,1,b99f428e
223666.22559323412,1730742888,,False,1,7d262a4b,2024-11-04_18-54-48,39.555392265319824,39.555392265319824,38188,MW-PRD-197955,127.0.0.1,39.555392265319824,1,8,1,0,0,1,1,7d262a4b
223666.22559323412,1730742921,,False,1,ad6e8f84,2024-11-04_18-55-21,39.33767080307007,39.33767080307007,30420,MW-PRD-197955,127.0.0.1,39.33767080307007,1,8,1,0,0,1,1,ad6e8f84
212385.11674370087,1730742922,,False,1,1b4507de,2024-11-04_18-55-22,33.835785150527954,33.835785150527954,32908,MW-PRD-197955,127.0.0.1,33.835785150527954,1,6,0,0,0,1,1,1b4507de
212385.11674370087,1730742926,,False,1,a99f089f,2024-11-04_18-55-26,33.439695596694946,33.439695596694946,31524,MW-PRD-197955,127.0.0.1,33.439695596694946,1,6,0,0,0,1,1,a99f089f
212385.11674370087,1730742949,,False,1,80fc5b78,2024-11-04_18-55-49,32.60878562927246,32.60878562927246,29476,MW-PRD-197955,127.0.0.1,32.60878562927246,1,6,0,0,0,1,1,80fc5b78
212385.11674370087,1730742957,,False,1,f15ccd5e,2024-11-04_18-55-57,32.680890798568726,32.680890798568726,22852,MW-PRD-197955,127.0.0.1,32.680890798568726,1,6,0,0,0,1,1,f15ccd5e
212385.11674370087,1730742962,,False,1,f5a8a286,2024-11-04_18-56-02,33.23368573188782,33.23368573188782,3180,MW-PRD-197955,127.0.0.1,33.23368573188782,1,6,0,0,0,1,1,f5a8a286
223663.7141055153,1730742987,,False,1,2f482b03,2024-11-04_18-56-27,53.65060091018677,53.65060091018677,33816,MW-PRD-197955,127.0.0.1,53.65060091018677,1,7,10,0,0,1,1,2f482b03
211396.78278908384,1730742989,,False,1,81fa6474,2024-11-04_18-56-29,35.05474853515625,35.05474853515625,21864,MW-PRD-197955,127.0.0.1,35.05474853515625,1,7,0,0,0,1,1,81fa6474
220445.21974903153,1730743023,,False,1,e7840590,2024-11-04_18-57-03,61.212478160858154,61.212478160858154,33980,MW-PRD-197955,127.0.0.1,61.212478160858154,1,7,13,0,0,1,1,e7840590
221774.27580424937,1730743002,,False,1,168d5c40,2024-11-04_18-56-42,36.27454996109009,36.27454996109009,29600,MW-PRD-197955,127.0.0.1,36.27454996109009,1,7,1,0,0,1,1,168d5c40
221774.27580424937,1730743027,,False,1,fe2e8c25,2024-11-04_18-57-07,36.571430683135986,36.571430683135986,16408,MW-PRD-197955,127.0.0.1,36.571430683135986,1,7,1,0,0,1,1,fe2e8c25
221774.27580424937,1730743032,,False,1,6bf3d02d,2024-11-04_18-57-12,36.6479332447052,36.6479332447052,7036,MW-PRD-197955,127.0.0.1,36.6479332447052,1,7,1,0,0,1,1,6bf3d02d
222561.61608865173,1730743048,,False,1,e6f2923d,2024-11-04_18-57-28,40.886950969696045,40.886950969696045,9436,MW-PRD-197955,127.0.0.1,40.886950969696045,1,8,2,0,0,1,1,e6f2923d
1600002.2169914097,1730743148,,False,1,e65b5468,2024-11-04_18-59-08,120.24891400337219,120.24891400337219,31360,MW-PRD-197955,127.0.0.1,120.24891400337219,1,5,2,1,0,1,1,e65b5468
221919.67544321128,1730743598,,False,1,5a9eadaa,2024-11-04_19-06-38,565.6947643756866,565.6947643756866,34040,MW-PRD-197955,127.0.0.1,565.6947643756866,1,8,0,1,0,1,1,5a9eadaa
221919.67544321128,1730743601,,False,1,4e2a976f,2024-11-04_19-06-41,564.4967148303986,564.4967148303986,17132,MW-PRD-197955,127.0.0.1,564.4967148303986,1,8,0,1,0,1,1,4e2a976f
212821.06575451605,1730743090,,False,1,6a9e899c,2024-11-04_18-58-10,38.06735014915466,38.06735014915466,14164,MW-PRD-197955,127.0.0.1,38.06735014915466,1,8,0,0,0,1,1,6a9e899c
216854.2617753654,1730743127,,False,1,e62d5518,2024-11-04_18-58-47,32.182793378829956,32.182793378829956,32632,MW-PRD-197955,127.0.0.1,32.182793378829956,1,5,0,0,0,1,1,e62d5518
212821.06575451605,1730743170,,False,1,c6296b20,2024-11-04_18-59-30,38.19131112098694,38.19131112098694,25612,MW-PRD-197955,127.0.0.1,38.19131112098694,1,8,0,0,0,1,1,c6296b20
211396.78278908384,1730743188,,False,1,a7ddd080,2024-11-04_18-59-48,36.15786075592041,36.15786075592041,28780,MW-PRD-197955,127.0.0.1,36.15786075592041,1,7,0,0,0,1,1,a7ddd080
221774.27580424937,1730743213,,False,1,4bd36cbd,2024-11-04_19-00-13,38.59990620613098,38.59990620613098,22736,MW-PRD-197955,127.0.0.1,38.59990620613098,1,7,1,0,0,1,1,4bd36cbd
220792.40298989983,1730743236,,False,1,bcf1a604,2024-11-04_19-00-36,42.65282940864563,42.65282940864563,27612,MW-PRD-197955,127.0.0.1,42.65282940864563,1,9,1,0,0,1,1,bcf1a604
212385.11674370087,1730743252,,False,1,3a67be41,2024-11-04_19-00-52,33.81429195404053,33.81429195404053,18480,MW-PRD-197955,127.0.0.1,33.81429195404053,1,6,0,0,0,1,1,3a67be41
212385.11674370087,1730743275,,False,1,9cc87bc5,2024-11-04_19-01-15,34.17636442184448,34.17636442184448,22160,MW-PRD-197955,127.0.0.1,34.17636442184448,1,6,0,0,0,1,1,9cc87bc5
211396.78278908384,1730743293,,False,1,a5e2937d,2024-11-04_19-01-33,36.3981773853302,36.3981773853302,27812,MW-PRD-197955,127.0.0.1,36.3981773853302,1,7,0,0,0,1,1,a5e2937d
221774.27580424937,1730743318,,False,1,53dfc04a,2024-11-04_19-01-58,38.36865949630737,38.36865949630737,23712,MW-PRD-197955,127.0.0.1,38.36865949630737,1,7,1,0,0,1,1,53dfc04a
223666.22559323412,1730743338,,False,1,7c92604e,2024-11-04_19-02-18,40.328412771224976,40.328412771224976,15428,MW-PRD-197955,127.0.0.1,40.328412771224976,1,8,1,0,0,1,1,7c92604e
220102.52286232956,1730743387,,False,1,76a5ce7d,2024-11-04_19-03-07,64.66842699050903,64.66842699050903,32692,MW-PRD-197955,127.0.0.1,64.66842699050903,1,20,0,0,0,1,1,76a5ce7d
212821.06575451605,1730743375,,False,1,7a8d0291,2024-11-04_19-02-55,38.17472791671753,38.17472791671753,16576,MW-PRD-197955,127.0.0.1,38.17472791671753,1,8,0,0,0,1,1,7a8d0291
212821.06575451605,1730743380,,False,1,cbb4ef0b,2024-11-04_19-03-00,38.110426902770996,38.110426902770996,27512,MW-PRD-197955,127.0.0.1,38.110426902770996,1,8,0,0,0,1,1,cbb4ef0b
211396.78278908384,1730743416,,False,1,585ed27e,2024-11-04_19-03-36,36.23996305465698,36.23996305465698,19872,MW-PRD-197955,127.0.0.1,36.23996305465698,1,7,0,0,0,1,1,585ed27e
217740.39835749663,1730743421,,False,1,505a5605,2024-11-04_19-03-41,35.603187084198,35.603187084198,21716,MW-PRD-197955,127.0.0.1,35.603187084198,1,6,1,0,0,1,1,505a5605
217740.39835749663,1730743427,,False,1,37e6baf0,2024-11-04_19-03-47,35.604349851608276,35.604349851608276,15328,MW-PRD-197955,127.0.0.1,35.604349851608276,1,6,1,0,0,1,1,37e6baf0
217740.39835749663,1730743456,,False,1,7dd59c89,2024-11-04_19-04-16,35.44179654121399,35.44179654121399,14944,MW-PRD-197955,127.0.0.1,35.44179654121399,1,6,1,0,0,1,1,7dd59c89
216950.21751779714,1730743465,,False,1,805200fa,2024-11-04_19-04-25,40.071508169174194,40.071508169174194,14164,MW-PRD-197955,127.0.0.1,40.071508169174194,1,9,0,0,0,1,1,805200fa
216950.21751779714,1730743471,,False,1,a7db222e,2024-11-04_19-04-31,40.14544463157654,40.14544463157654,23984,MW-PRD-197955,127.0.0.1,40.14544463157654,1,9,0,0,0,1,1,a7db222e
216950.21751779714,1730743500,,False,1,8126c048,2024-11-04_19-05-00,40.12985968589783,40.12985968589783,16040,MW-PRD-197955,127.0.0.1,40.12985968589783,1,9,0,0,0,1,1,8126c048
211396.78278908384,1730743506,,False,1,1e1aaa0a,2024-11-04_19-05-06,36.391241788864136,36.391241788864136,23128,MW-PRD-197955,127.0.0.1,36.391241788864136,1,7,0,0,0,1,1,1e1aaa0a
211396.78278908384,1730743512,,False,1,e46889f0,2024-11-04_19-05-12,36.14050626754761,36.14050626754761,5988,MW-PRD-197955,127.0.0.1,36.14050626754761,1,7,0,0,0,1,1,e46889f0
211396.78278908384,1730743541,,False,1,759ac8a0,2024-11-04_19-05-41,35.948771715164185,35.948771715164185,25204,MW-PRD-197955,127.0.0.1,35.948771715164185,1,7,0,0,0,1,1,759ac8a0
211396.78278908384,1730743546,,False,1,0aa3be3d,2024-11-04_19-05-46,35.82353949546814,35.82353949546814,22424,MW-PRD-197955,127.0.0.1,35.82353949546814,1,7,0,0,0,1,1,0aa3be3d
223666.22559323412,1730743556,,False,1,e8d31e8f,2024-11-04_19-05-56,39.082848072052,39.082848072052,30240,MW-PRD-197955,127.0.0.1,39.082848072052,1,8,1,0,0,1,1,e8d31e8f
223666.22559323412,1730743585,,False,1,57097330,2024-11-04_19-06-25,39.579880475997925,39.579880475997925,32628,MW-PRD-197955,127.0.0.1,39.579880475997925,1,8,1,0,0,1,1,57097330
223666.22559323412,1730743590,,False,1,f78dd51e,2024-11-04_19-06-30,39.7914924621582,39.7914924621582,27612,MW-PRD-197955,127.0.0.1,39.7914924621582,1,8,1,0,0,1,1,f78dd51e
223666.22559323412,1730743599,,False,1,6c184640,2024-11-04_19-06-39,39.437861919403076,39.437861919403076,25152,MW-PRD-197955,127.0.0.1,39.437861919403076,1,8,1,0,0,1,1,6c184640
222473.94112075237,1730743655,,False,1,7985598e,2024-11-04_19-07-35,65.59985589981079,65.59985589981079,27924,MW-PRD-197955,127.0.0.1,65.59985589981079,1,7,17,0,0,1,1,7985598e
212385.11674370087,1730743627,,False,1,c3b6d931,2024-11-04_19-07-07,31.987998723983765,31.987998723983765,20476,MW-PRD-197955,127.0.0.1,31.987998723983765,1,6,0,0,0,1,1,c3b6d931
217740.39835749663,1730743635,,False,1,71e6ea31,2024-11-04_19-07-15,33.51275873184204,33.51275873184204,37788,MW-PRD-197955,127.0.0.1,33.51275873184204,1,6,1,0,0,1,1,71e6ea31
212385.11674370087,1730743638,,False,1,6b514ffc,2024-11-04_19-07-18,32.21760368347168,32.21760368347168,24456,MW-PRD-197955,127.0.0.1,32.21760368347168,1,6,0,0,0,1,1,6b514ffc
212385.11674370087,1730743641,,False,1,a3fc1b40,2024-11-04_19-07-21,32.03521394729614,32.03521394729614,32756,MW-PRD-197955,127.0.0.1,32.03521394729614,1,6,0,0,0,1,1,a3fc1b40
221774.27580424937,1730743666,,False,1,81a6a9d8,2024-11-04_19-07-46,35.44206261634827,35.44206261634827,34328,MW-PRD-197955,127.0.0.1,35.44206261634827,1,7,1,0,0,1,1,81a6a9d8
211396.78278908384,1730743673,,False,1,7d9a40bd,2024-11-04_19-07-53,34.044134855270386,34.044134855270386,21524,MW-PRD-197955,127.0.0.1,34.044134855270386,1,7,0,0,0,1,1,7d9a40bd
211396.78278908384,1730743677,,False,1,61bf93e5,2024-11-04_19-07-57,34.25867772102356,34.25867772102356,35128,MW-PRD-197955,127.0.0.1,34.25867772102356,1,7,0,0,0,1,1,61bf93e5
221774.27580424937,1730743683,,False,1,6be04e35,2024-11-04_19-08-03,35.730926513671875,35.730926513671875,15848,MW-PRD-197955,127.0.0.1,35.730926513671875,1,7,1,0,0,1,1,6be04e35
221774.27580424937,1730743695,,False,1,d0e27ae1,2024-11-04_19-08-15,35.68551015853882,35.68551015853882,33656,MW-PRD-197955,127.0.0.1,35.68551015853882,1,7,1,0,0,1,1,d0e27ae1
220221.3627346036,1730743742,,False,1,2ce20b15,2024-11-04_19-09-02,71.60735416412354,71.60735416412354,28060,MW-PRD-197955,127.0.0.1,71.60735416412354,1,5,21,0,0,1,1,2ce20b15
211396.78278908384,1730743712,,False,1,485f0b34,2024-11-04_19-08-32,34.506757736206055,34.506757736206055,26480,MW-PRD-197955,127.0.0.1,34.506757736206055,1,7,0,0,0,1,1,485f0b34
223542.6955583082,1730743718,,False,1,c7aef23f,2024-11-04_19-08-38,37.113529443740845,37.113529443740845,22684,MW-PRD-197955,127.0.0.1,37.113529443740845,1,7,2,0,0,1,1,c7aef23f
223542.6955583082,1730743724,,False,1,89ef75bf,2024-11-04_19-08-44,37.18575477600098,37.18575477600098,29812,MW-PRD-197955,127.0.0.1,37.18575477600098,1,7,2,0,0,1,1,89ef75bf
222813.69292819794,1730743742,,False,1,430d5871,2024-11-04_19-09-02,43.39385461807251,43.39385461807251,17016,MW-PRD-197955,127.0.0.1,43.39385461807251,1,6,7,0,0,1,1,430d5871
212385.11674370087,1730743748,,False,1,595fb830,2024-11-04_19-09-08,32.16001749038696,32.16001749038696,36476,MW-PRD-197955,127.0.0.1,32.16001749038696,1,6,0,0,0,1,1,595fb830
212385.11674370087,1730743754,,False,1,3b489f8f,2024-11-04_19-09-14,32.0662317276001,32.0662317276001,34008,MW-PRD-197955,127.0.0.1,32.0662317276001,1,6,0,0,0,1,1,3b489f8f
220221.3627346036,1730743800,,False,1,8d18f0d9,2024-11-04_19-10-00,71.51573419570923,71.51573419570923,24636,MW-PRD-197955,127.0.0.1,71.51573419570923,1,5,21,0,0,1,1,8d18f0d9
221301.1946772214,1730743801,,False,1,b731ea55,2024-11-04_19-10-01,54.75547528266907,54.75547528266907,23128,MW-PRD-197955,127.0.0.1,54.75547528266907,1,17,0,0,0,1,1,b731ea55
212821.06575451605,1730743786,,False,1,6b70ed50,2024-11-04_19-09-46,35.88547873497009,35.88547873497009,14664,MW-PRD-197955,127.0.0.1,35.88547873497009,1,8,0,0,0,1,1,6b70ed50
212821.06575451605,1730743790,,False,1,d26dff10,2024-11-04_19-09-50,35.93355393409729,35.93355393409729,11660,MW-PRD-197955,127.0.0.1,35.93355393409729,1,8,0,0,0,1,1,d26dff10
223666.22559323412,1730743796,,False,1,430c1cc8,2024-11-04_19-09-56,37.25719356536865,37.25719356536865,35544,MW-PRD-197955,127.0.0.1,37.25719356536865,1,8,1,0,0,1,1,430c1cc8
221392.24478327608,1730743843,,False,1,c95171f8,2024-11-04_19-10-43,53.40274429321289,53.40274429321289,33664,MW-PRD-197955,127.0.0.1,53.40274429321289,1,8,6,0,0,1,1,c95171f8
221774.27580424937,1730743829,,False,1,b83e29c2,2024-11-04_19-10-29,35.7221417427063,35.7221417427063,29228,MW-PRD-197955,127.0.0.1,35.7221417427063,1,7,1,0,0,1,1,b83e29c2
221774.27580424937,1730743835,,False,1,54e095ce,2024-11-04_19-10-35,35.44298720359802,35.44298720359802,25988,MW-PRD-197955,127.0.0.1,35.44298720359802,1,7,1,0,0,1,1,54e095ce
222274.59605059552,1730743847,,False,1,145acf92,2024-11-04_19-10-47,42.95468235015869,42.95468235015869,20416,MW-PRD-197955,127.0.0.1,42.95468235015869,1,7,6,0,0,1,1,145acf92
221774.27580424937,1730743843,,False,1,1d8a2e70,2024-11-04_19-10-43,35.45561361312866,35.45561361312866,21580,MW-PRD-197955,127.0.0.1,35.45561361312866,1,7,1,0,0,1,1,1d8a2e70
211396.78278908384,1730743867,,False,1,d63a19de,2024-11-04_19-11-07,33.80322194099426,33.80322194099426,37308,MW-PRD-197955,127.0.0.1,33.80322194099426,1,7,0,0,0,1,1,d63a19de
212385.11674370087,1730743871,,False,1,67aa58e8,2024-11-04_19-11-11,31.96011972427368,31.96011972427368,12432,MW-PRD-197955,127.0.0.1,31.96011972427368,1,6,0,0,0,1,1,67aa58e8
212385.11674370087,1730743879,,False,1,447a8375,2024-11-04_19-11-19,32.117013454437256,32.117013454437256,33552,MW-PRD-197955,127.0.0.1,32.117013454437256,1,6,0,0,0,1,1,447a8375
212385.11674370087,1730743883,,False,1,8042e817,2024-11-04_19-11-23,32.54949474334717,32.54949474334717,22356,MW-PRD-197955,127.0.0.1,32.54949474334717,1,6,0,0,0,1,1,8042e817
212385.11674370087,1730743887,,False,1,2237a075,2024-11-04_19-11-27,32.71184515953064,32.71184515953064,11672,MW-PRD-197955,127.0.0.1,32.71184515953064,1,6,0,0,0,1,1,2237a075
212385.11674370087,1730743904,,False,1,1c169546,2024-11-04_19-11-44,32.43663549423218,32.43663549423218,27124,MW-PRD-197955,127.0.0.1,32.43663549423218,1,6,0,0,0,1,1,1c169546
220149.00569798247,1730743919,,False,1,ef64f5b6,2024-11-04_19-11-59,43.82032918930054,43.82032918930054,29384,MW-PRD-197955,127.0.0.1,43.82032918930054,1,12,0,0,0,1,1,ef64f5b6
212821.06575451605,1730743920,,False,1,9b58352e,2024-11-04_19-12-00,36.28230094909668,36.28230094909668,18176,MW-PRD-197955,127.0.0.1,36.28230094909668,1,8,0,0,0,1,1,9b58352e
220150.92701263135,1730743945,,False,1,ba2b67f1,2024-11-04_19-12-25,57.75490164756775,57.75490164756775,24860,MW-PRD-197955,127.0.0.1,57.75490164756775,1,18,1,0,0,1,1,ba2b67f1
229460.967816285,1730743976,,False,1,a81509cb,2024-11-04_19-12-56,84.76835513114929,84.76835513114929,9412,MW-PRD-197955,127.0.0.1,84.76835513114929,1,8,23,0,0,1,1,a81509cb
221774.27580424937,1730743943,,False,1,9407a2d4,2024-11-04_19-12-23,35.43892502784729,35.43892502784729,5400,MW-PRD-197955,127.0.0.1,35.43892502784729,1,7,1,0,0,1,1,9407a2d4
218736.37178465168,1730743950,,False,1,f0f4a059,2024-11-04_19-12-30,26.782943964004517,26.782943964004517,31200,MW-PRD-197955,127.0.0.1,26.782943964004517,1,0,1,0,0,1,1,f0f4a059
221774.27580424937,1730743963,,False,1,7e9e50fa,2024-11-04_19-12-43,35.52821087837219,35.52821087837219,25056,MW-PRD-197955,127.0.0.1,35.52821087837219,1,7,1,0,0,1,1,7e9e50fa
223666.22559323412,1730743985,,False,1,7608d0b6,2024-11-04_19-13-05,37.55551481246948,37.55551481246948,36392,MW-PRD-197955,127.0.0.1,37.55551481246948,1,8,1,0,0,1,1,7608d0b6
223666.22559323412,1730743989,,False,1,e01ffc59,2024-11-04_19-13-09,37.72626805305481,37.72626805305481,22812,MW-PRD-197955,127.0.0.1,37.72626805305481,1,8,1,0,0,1,1,e01ffc59
223542.6955583082,1730743993,,False,1,478f0c45,2024-11-04_19-13-13,37.65513253211975,37.65513253211975,33752,MW-PRD-197955,127.0.0.1,37.65513253211975,1,7,2,0,0,1,1,478f0c45
216517.70034360286,1730744029,,False,1,6ac488f0,2024-11-04_19-13-49,62.24029994010925,62.24029994010925,17884,MW-PRD-197955,127.0.0.1,62.24029994010925,1,8,14,0,0,1,1,6ac488f0
220622.83367357388,1730744044,,False,1,128488e2,2024-11-04_19-14-04,63.15785264968872,63.15785264968872,35752,MW-PRD-197955,127.0.0.1,63.15785264968872,1,10,14,0,0,1,1,128488e2
211396.78278908384,1730744024,,False,1,668548fb,2024-11-04_19-13-44,34.30688238143921,34.30688238143921,15936,MW-PRD-197955,127.0.0.1,34.30688238143921,1,7,0,0,0,1,1,668548fb
218235.84245894063,1730744033,,False,1,6f409940,2024-11-04_19-13-53,39.89448666572571,39.89448666572571,36296,MW-PRD-197955,127.0.0.1,39.89448666572571,1,10,0,0,0,1,1,6f409940
211396.78278908384,1730744032,,False,1,ec66e6b4,2024-11-04_19-13-52,34.299628496170044,34.299628496170044,36968,MW-PRD-197955,127.0.0.1,34.299628496170044,1,7,0,0,0,1,1,ec66e6b4
211396.78278908384,1730744062,,False,1,e7e19f3b,2024-11-04_19-14-22,34.402817726135254,34.402817726135254,36380,MW-PRD-197955,127.0.0.1,34.402817726135254,1,7,0,0,0,1,1,e7e19f3b
211396.78278908384,1730744067,,False,1,fd93d04f,2024-11-04_19-14-27,34.43940591812134,34.43940591812134,18948,MW-PRD-197955,127.0.0.1,34.43940591812134,1,7,0,0,0,1,1,fd93d04f
211396.78278908384,1730744071,,False,1,ed8cd570,2024-11-04_19-14-31,34.80679798126221,34.80679798126221,15092,MW-PRD-197955,127.0.0.1,34.80679798126221,1,7,0,0,0,1,1,ed8cd570
211396.78278908384,1730744075,,False,1,49173aed,2024-11-04_19-14-35,34.57496476173401,34.57496476173401,5400,MW-PRD-197955,127.0.0.1,34.57496476173401,1,7,0,0,0,1,1,49173aed
225622.21313963726,1730744090,,False,1,99066c54,2024-11-04_19-14-50,41.85272693634033,41.85272693634033,19552,MW-PRD-197955,127.0.0.1,41.85272693634033,1,7,5,0,0,1,1,99066c54
212385.11674370087,1730744099,,False,1,2281cdb2,2024-11-04_19-14-59,32.63853883743286,32.63853883743286,7640,MW-PRD-197955,127.0.0.1,32.63853883743286,1,6,0,0,0,1,1,2281cdb2
218661.0361176165,1730744100,,False,1,ff4b73a3,2024-11-04_19-15-00,27.986546277999878,27.986546277999878,36104,MW-PRD-197955,127.0.0.1,27.986546277999878,1,3,0,0,0,1,1,ff4b73a3
212385.11674370087,1730744108,,False,1,f8722222,2024-11-04_19-15-08,32.38249325752258,32.38249325752258,22824,MW-PRD-197955,127.0.0.1,32.38249325752258,1,6,0,0,0,1,1,f8722222
217740.39835749663,1730744113,,False,1,0d8d8a85,2024-11-04_19-15-13,33.79140090942383,33.79140090942383,32468,MW-PRD-197955,127.0.0.1,33.79140090942383,1,6,1,0,0,1,1,0d8d8a85
218399.27372311527,1730744127,,False,1,4891c798,2024-11-04_19-15-27,33.573259592056274,33.573259592056274,2352,MW-PRD-197955,127.0.0.1,33.573259592056274,1,5,2,0,0,1,1,4891c798
223666.22559323412,1730744140,,False,1,4c3882bb,2024-11-04_19-15-40,37.76021361351013,37.76021361351013,32164,MW-PRD-197955,127.0.0.1,37.76021361351013,1,8,1,0,0,1,1,4c3882bb
217470.52067111997,1730744139,,False,1,4ef6c946,2024-11-04_19-15-39,32.345874547958374,32.345874547958374,31184,MW-PRD-197955,127.0.0.1,32.345874547958374,1,5,1,0,0,1,1,4ef6c946
221392.2447832755,1730744165,,False,1,b87fe059,2024-11-04_19-16-05,52.44890213012695,52.44890213012695,37544,MW-PRD-197955,127.0.0.1,52.44890213012695,1,5,8,0,0,1,1,b87fe059
220792.40298989983,1730744157,,False,1,16e0cc0f,2024-11-04_19-15-57,39.76268529891968,39.76268529891968,37364,MW-PRD-197955,127.0.0.1,39.76268529891968,1,9,1,0,0,1,1,16e0cc0f
223666.22559323412,1730744169,,False,1,0d335948,2024-11-04_19-16-09,37.62004995346069,37.62004995346069,22784,MW-PRD-197955,127.0.0.1,37.62004995346069,1,8,1,0,0,1,1,0d335948
223666.22559323412,1730744181,,False,1,5d2d3410,2024-11-04_19-16-21,37.94333076477051,37.94333076477051,23280,MW-PRD-197955,127.0.0.1,37.94333076477051,1,8,1,0,0,1,1,5d2d3410
216950.21751779714,1730744185,,False,1,f1333e7a,2024-11-04_19-16-25,38.429094552993774,38.429094552993774,32008,MW-PRD-197955,127.0.0.1,38.429094552993774,1,9,0,0,0,1,1,f1333e7a
212821.06575451605,1730744198,,False,1,bd842799,2024-11-04_19-16-38,36.3618905544281,36.3618905544281,28168,MW-PRD-197955,127.0.0.1,36.3618905544281,1,8,0,0,0,1,1,bd842799
212821.06575451605,1730744205,,False,1,23714566,2024-11-04_19-16-45,36.46276330947876,36.46276330947876,34884,MW-PRD-197955,127.0.0.1,36.46276330947876,1,8,0,0,0,1,1,23714566
211396.78278908384,1730744208,,False,1,8b215bf0,2024-11-04_19-16-48,34.48501706123352,34.48501706123352,15864,MW-PRD-197955,127.0.0.1,34.48501706123352,1,7,0,0,0,1,1,8b215bf0
211396.78278908384,1730744220,,False,1,e9c140a1,2024-11-04_19-17-00,35.10591101646423,35.10591101646423,29144,MW-PRD-197955,127.0.0.1,35.10591101646423,1,7,0,0,0,1,1,e9c140a1
211396.78278908384,1730744224,,False,1,0accf98a,2024-11-04_19-17-04,35.04010224342346,35.04010224342346,4932,MW-PRD-197955,127.0.0.1,35.04010224342346,1,7,0,0,0,1,1,0accf98a
211396.78278908384,1730744238,,False,1,d1995616,2024-11-04_19-17-18,35.76141047477722,35.76141047477722,20528,MW-PRD-197955,127.0.0.1,35.76141047477722,1,7,0,0,0,1,1,d1995616
221929.3277650921,1730744331,,False,1,2716ad29,2024-11-04_19-18-51,121.39206528663635,121.39206528663635,32092,MW-PRD-197955,127.0.0.1,121.39206528663635,1,7,0,1,0,1,1,2716ad29
212385.11674370087,1730744248,,False,1,f1a9a359,2024-11-04_19-17-28,34.204418420791626,34.204418420791626,30832,MW-PRD-197955,127.0.0.1,34.204418420791626,1,6,0,0,0,1,1,f1a9a359
2996830.206734611,1730744333,,False,1,691048fb,2024-11-04_19-18-53,108.5389974117279,108.5389974117279,21172,MW-PRD-197955,127.0.0.1,108.5389974117279,1,2,0,1,0,1,1,691048fb
223095.47308297752,1730744350,,False,1,6c8173af,2024-11-04_19-19-10,121.13243842124939,121.13243842124939,6316,MW-PRD-197955,127.0.0.1,121.13243842124939,1,6,0,1,0,1,1,6c8173af
468703.274891237,1730744353,,False,1,67019995,2024-11-04_19-19-13,110.65921235084534,110.65921235084534,36216,MW-PRD-197955,127.0.0.1,110.65921235084534,1,2,2,1,0,1,1,67019995
217349.8369929492,1730744290,,False,1,3aa9272b,2024-11-04_19-18-10,37.76916551589966,37.76916551589966,38088,MW-PRD-197955,127.0.0.1,37.76916551589966,1,6,2,0,0,1,1,3aa9272b
244337.40606641208,1730744410,,False,1,0e66c957,2024-11-04_19-20-10,114.66859579086304,114.66859579086304,35932,MW-PRD-197955,127.0.0.1,114.66859579086304,1,6,1,1,0,1,1,0e66c957
220484.80864066712,1730744367,,False,1,85f72ffd,2024-11-04_19-19-27,31.420790433883667,31.420790433883667,32024,MW-PRD-197955,127.0.0.1,31.420790433883667,1,2,1,0,0,1,1,85f72ffd
217740.39835749663,1730744375,,False,1,0e383106,2024-11-04_19-19-35,35.34265351295471,35.34265351295471,20008,MW-PRD-197955,127.0.0.1,35.34265351295471,1,6,1,0,0,1,1,0e383106
